學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
113,2,088100041,"華語－密集班聽力課程（二）","陳惠芳","一D56","商館260308",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088100051,"華語－密集班聽力課程（二）","簡汎霓","一D56","綜北270404",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088200021,"華語－密集班口說課程（二）","林佩君","二D56","商館260308",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088200031,"華語－密集班口說課程（二）","吳孟盈","二D56","逸仙050203",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088200041,"華語－密集班口說課程（二）","陳惠芳","二D56","研究250207",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088400031,"華語－密集班寫作課程（二）","吳孟盈","四D56","研究250207",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088400041,"華語－密集班寫作課程（二）","陳惠芳","四D56","商館260308",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
113,2,088500021,"華語特別班基礎華語","詹永康","二78E","商館260309",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
113,2,088500041,"華語特別班基礎華語","許宇萱","二78E","綜北270205",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
113,2,088501051,"華語特別班實用華語","簡汎霓","三78E","綜北270404",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外��交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
113,2,088941001,"孫子兵法","陳憶寧","五234","商館260209",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:限西點專案生。"
113,2,088943001,"新聞時事（二）","陳憶寧","三234","商館260209",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:限西點專案生。"
113,2,031004031,"國文－古典詩選讀","許東海","五234","綜北270203",3.0,,"中文系",中文,否,學士班,"＠備註:無"
113,2,031004051,"國文－古典詩選讀","呂昭明","二D56","研究250102",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
113,2,031013011,"國文－臺灣文學選讀","曾守正","五234","研究250205",3.0,,"中文系",中文,否,學士班,"＠備註:教育、法、社科、國際事務學院"
113,2,031013021,"國文－臺灣文學選讀","林妤","二D56","研究250301",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
113,2,031027001,"國文－進階班","宋韻珊","三78E","綜北270204",3.0,,"中文系",中文,否,學士班,"＠備註:（僑生）於加簽暨退課階段可經由授課教師評估進行班別調整"
113,2,031226001,"進階國文—書法名作欣賞與臨摹","黃庭頎","五234","道藩320119",3.0,,"中文系",中文,否,學士班,"＠備註:修習及格「國文」3學分後，始得修習本科目。"
113,2,032002011,"大學英文（二）","趙宣彭","三D56","國際360304",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
113,2,032002081,"大學英文（二）","余懿珊","三D56","季陶340406",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
113,2,032002091,"大學英文（二）","李寶莉","三D56","國際360202",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
113,2,032002211,"大學英文（二）","趙宣彭","五D56","國際360301",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
113,2,032002221,"大學英文（二）","金嘉炘","五D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
113,2,032002401,"大學英文（二）","李寶莉","二D56","綜北270105",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002411,"大學英文（二）","金嘉炘","二D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002431,"大學英文（二）","余懿珊","二D56","綜北270305",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002521,"大學英文（二）","陳雅莉","二D56","研究250424",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002601,"大學英文（二）","李寶莉","四234","綜北270407",3.0,,"外文中",英文,否,學士班,"＠備註:商學院修讀"
113,2,032002631,"大學英文（二）","余懿珊","四234","學思040101",3.0,,"外文中",英文,否,學士班,"＠備註:商學院修讀"
113,2,032002641,"大學英文（二）","崔正芳","四234","研究250301",3.0,,"外文中",英文,否,學士班,"＠備註:商學院修讀"
113,2,032002821,"大學英文（二）","郭曉蓉","四D56","資訊140405",3.0,,"外文中",英文,否,學士班,"＠備註:創新國際學院、法學院修讀"
113,2,032002951,"大學英文（二）","謝思蕾","五D56","國際360406",3.0,,"外文中",英文,否,學士班,"＠備註:僑生（含港澳生）及外國學生修讀（傳播學院、外語學院）"
113,2,090033001,"野生動物保育行銷","曹先紹","四78","學思040103",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市立動物園保育研究中心副研究員。"
113,2,043016011,"生活中的生命科學","趙知章","一78E","大勇210202",3.0,,"神科所",中文,否,學士班,"＠備註:無"
113,2,044022001,"俄國文化與社會","彭桂英","一78","綜南270111",2.0,,"斯語系",中文,否,學士班,"＠備註:無"
113,2,045059001,"自主學習專題：Tminun na Tayal 共享織識","王雅萍","四78","商館260304",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:無"
113,2,031004091,"國文－古典詩選讀","吳慕櫻","二D56","研究250306",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
113,2,031014171,"國文－中國思想名作選讀","鄭雯馨","五234","研究250102",3.0,,"中文系",中文,否,學士班,"＠備註:教育、法、社科、國務學院"
113,2,031017151,"國文－中國語言文字名作選讀","謝忠晟","一D56","百年330212",3.0,,"中文系",中文,否,學士班,"＠備註:文、理、傳播、外語、創國、資訊學院"
113,2,031023001,"國文－臺灣語言與文化選讀","游喬茵","二D56","資訊140107",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
113,2,032002051,"大學英文（二）","毛佩琦","三D56","百年330203",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
113,2,032002271,"大學英文（二）","陳綉諭","五D56","季陶340413",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
113,2,032002441,"大學英文（二）","陳綉諭","二D56","資訊140401",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002471,"大學英文（二）","毛佩琦","二D56","學思040104",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002491,"大學英文（二）","林翰儀","二D56","資訊140207",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002501,"大學英文（二）","郭曉蓉","二D56","學思040101",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
113,2,032002691,"大學英文（二）","郭曉蓉","四234","研究250306",3.0,,"外文中",英文,否,學士班,"＠備註:商學院修讀"
113,2,032002801,"大學英文（二）","趙宣彭","四D56","學思040306",3.0,,"外文中",英文,否,學士班,"＠備註:創新國際學院、法學院修讀"
113,2,032002911,"大學英文（二）","陳佳琦","三D56","季陶340516",3.0,,"外文中",英文,否,學士班,"＠備註:僑生（含港澳生）及外國學生修讀（文、理、教育、資訊學院）"
113,2,041177021,"語言的人文與科學","郭岳鑫、萬依萍、戴智偉","五D56","大勇210105",3.0,,"語言所",中文,否,學士班,"＠備註:D、5節上課，6為討論課；已選上或欲加簽者，第一堂課務必出席；欲加簽者請直接於第一週課堂出席，屆時將於課堂中抽籤決定，加簽以大四為優先。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。"
113,2,042089001,"從漫畫看日本","蔡增家","五56","綜南270113",2.0,,"國關通",中文,否,學士班,"＠備註:第一堂未到課，請於選課期間自行退選，未退選者，該科成績以零分計，本課只接受現場加簽。"
113,2,042137011,"法學素養","林佳和","一78E","大勇210103",3.0,,"法學院",中文,否,學士班,"＠備註:核心通識課程，法律系學生不得選修"
113,2,042156001,"中國大陸概論","王信賢","二78E","綜北270103",3.0,,"東亞所",中文,否,學士班,"＠備註:無"
113,2,090043001,"壓力與情緒管理","唐守志","二78","資訊140306",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市立聯合醫院心身醫學科主治醫師。"
113,2,090088001,"預防醫學與校園健康","吳逸帆","三78","資訊140206",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市聯合醫院家庭醫學科主任。"
113,2,090106001,"健康與生活","黃遵誠","四78","資訊140401",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:由臺北市立聯合醫院醫師授課。僅同意大一學生加簽。"
113,2,090108001,"關於藝術的話題","陳正才","四78","資訊140301",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺北藝術大學新媒體藝術學系講師。中文授課，外籍生請斟酌選課。開放加簽10位大二至大四同學。"
113,2,090111001,"環境科學與環境保護","侯昭平","五56","資訊140105",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國防大學環境資訊及工程學系副教授。"
113,2,090114001,"數位轉型的智權與風險管理","萬幼筠","一78","資訊140107",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為安永管理顧問公司總經理。"
113,2,090118001,"幸福學","那原道","四78E","大勇210202",3.0,,"教務處通識教育中心",英文,是,學士班,"＠備註:教師為臺灣傅爾布萊特學術交流基金會(Fulbright Taiwan)執行長。"
113,2,090119001,"三貓生態食農傳播實踐","汪文豪","五78","資訊140106",2.0,,"教務處通識教���中心",中文,否,學士班,"＠備註:第一次上課未出席者，請自動退選。不加簽。本課程將安排校外夜間觀察生態場次，也有校外參訪行程，未必能準時下課，若對於課程時間在意能否準時下課者，請勿選擇本課程。"
113,2,090123001,"舞蹈鑑賞","王宏豪","三78E","研究250105",3.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺灣師範大學體育與運動科學系助理教授。"
113,2,042207001,"地方創生入門","蕭惠中、戴秀雄","四78","大勇210201",2.0,,"地政系",中文,否,學士班,"＠備註:已修過「地方創生入門－空間結構與課題分析」與「地方創生入門—產業與解決方案」者請勿重複修習"
