學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,1,651A13001,"律師實務","范瑞華","三78","法學院312講堂",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 須修過「民事訴訟法」以及「刑事訴訟法」課程。"
114,1,651B20001,"公法實務專題研究（五）","傅玲靜","二34","法學院307講堂",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:須修過「憲法」以及「行政法」課程。"
114,1,651B59001,"公司治理與ESG","陳盈如","四D5","法學院306講堂",2.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,651B78001,"刑法基礎理論與思想專題研究（一）","廖宜寧","五D56","法學院303講堂",3.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,651B81001,"國際公法研究","陳純一","五34C","綜合270918",3.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,651B85001,"要件事實與民事訴訟","邱琦","二78","法學院210講堂",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,651B86001,"英國契約法導論","陳明渝","未定或彈性","",1.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分；本課程得申請替代學分為法律學系碩士班「英文法學名著選讀」語文課程，得申請替代一學分。2. 本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。3. 本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。"
114,1,651B89001,"刑罰思想史專題研究（四）","李聖傑","四D5","法學院307講堂",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,652122001,"工程與法律（一）","顏玉明","五56","法學院307講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:碩、博士班合開課程。"
114,1,652155001,"法律倫理","劉宏恩","四56","大勇210202",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652167001,"票據法","顏玉明","三34","法學院310講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652168001,"智慧財產權法總論","沈宗倫","五56","法學院106承恩講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652174001,"商事法總論與公司法","陳盈如","五234","法學院310講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:選讀「商事法總論與公司法」課程者，必須同時選讀陳盈如老師開設之「公司法案例研習（一）」（科目代號：651717001），公司法案例研習（一）課程於開學後，依照商事法總論與公司法課程選課名單由助教統一加簽，請同學務必預留加簽額度及課程時間。"
114,1,652174011,"商事法總論與公司法","周振鋒","五234","法學院313信義學堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:選讀「商事法總論與公司法」課程者，必須同時選讀周振鋒老師開設之「公司法案例研習（二）」（科目代號：651696001），公司法案例研習（二）課程於開學後，依照商事法總論與公司法課程選課名單由助教統一加簽，請同學務必預留加簽額度及課程時間。"
114,1,652178001,"民事法綜合研習","呂彥彬","一78","大勇210103",2.0,群修,"法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652187001,"資訊科技與法律（二）","謝國廉","一D567","法學院305講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 碩、博士班合開課程。2. 本課程隔週上課，上課日期為 09 / 01、09 / 15、09 / 29、10 / 13、10 / 27、11 / 10、11 / 24 及 12 / 08及 12 / 15；原則上隔週上課，實際上課日期會於第一次上課與同學們協調。"
114,1,652192001,"臨終死亡的倫理與法律議題（一）","劉宏恩","三78E","綜北270204",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程進行方式及要求較為特殊，修課前請務必詳細閱讀課程大綱說明，且必須取得授課教師同意始得選修。未取得教師同意即選修者，將會被要求退選。3. 本課程為法律學系碩士班基法組學生之群修科目。"
114,1,652193001,"基礎刑法","陳志輝","三234","法學院210講堂",3.0,必修,"法科碩一",中文,否,碩士班,"＠備註:無"
114,1,652197001,"專利法","陳龍昇","三56","研究250105",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652200001,"國際海洋法","陳貞如","五67","法學院519講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652208001,"全球治理與國際法","陳貞如","五D5","法學院519講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"���備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,652829001,"社會保險法","張桐銳","三34","法學院519講堂",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652830001,"公司治理與 ESG","陳盈如","四D5","法學院306講堂",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,652832001,"國際租稅法","鍾騏","五234","綜南270312",3.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,652834001,"英國契約法導論","陳明渝","未定或彈性","",1.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分；本課程得申請替代學分為法律學系碩士班「英文法學名著選讀」語文課程，得申請替代一學分。2. 本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。3. 本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。"
114,1,652837001,"智財法學研究方法","陳秉訓","三234","",3.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:博士生選修不計入其畢業學分。"
114,1,652838001,"國際智慧財產權法專題研究（二）","沈宗倫","二34","法學院304講堂",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,652871001,"公務員法","張桐銳","一78","法學院312講堂",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,961011001,"刑法總則","李聖傑","五FGH","法學院310講堂",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
114,1,651219001,"身分法專題研究（二）","林秀雄","四56","法學院303講堂",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,651717001,"公司法案例研習（一）","陳盈如","五C","法學院310講堂",1.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:本課程不開放系統選課，僅接受修習「商事法總論與公司法」課程（科目代號：652174001）之同學加簽。開學後，依商事法總論與公司法課程選課名單由助教統一加簽，此加簽作業會占用一個加簽課程的額度。"
114,1,651A14001,"國際租稅法","鍾騏","五234","綜南270312",3.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,651A24001,"國際公法專題研究（四）","陳貞如","四D5","法學院305講堂",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,651A28001,"財經法綜合研習","朱德芳、程春益","一56","法學院519講堂",2.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程為法科所進階法律課程。"
114,1,651B91001,"工程法論文專題研討","顏玉明","三78","法學院308講堂",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,652064001,"企業併購實例研習（一）","方嘉麟、朱德芳、林進富、樓永堅","五567","法學院105富邦法學講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程為法律學系碩士班財經法組學生之群修科目。"
114,1,652120001,"法學導論","葉啓洲","二56","法學院403講堂",2.0,必修,"法科碩一",中文,否,碩士班,"＠備註:無"
114,1,652137001,"國際私法","戴瑀如","二D56","法學院518講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652151001,"勞動法","林佳和","三D56","法學院416講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652160001,"法律服務","呂彥彬","二C","法學院404講堂",1.0,群修,"法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652167011,"票據法","陳盈如","四34","法學院310講堂",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652174021,"商事法總論與公司法","朱德芳","五234","法學院416講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:選讀「商事法總論與公司法」課程者，必須同時選讀朱德芳老師開設之「公司法案例研習（三）」（科目代號：651650001），公司法案例研習（三）課程於開學後，依照商事法總論與公司法課程選課名單由助教統一加簽，請同學務必預留加簽額度及課程時間。"
114,1,652209001,"個人資料保護法","劉定基","三D56","法學院313信義學堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652210001,"法社會學","王曉丹","三D56","法學院518講堂",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,652833001,"英文契約導讀及撰寫（三）","顏玉明","未定或彈性","",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1. 已修過英文契約導讀及撰寫（一）課程者請勿修習。2. 與學士班課程合開，博士生選修不計入其畢業學分；本課程得申請替代學分為法律學系碩士班「英文法學名著選讀」語文課程，得申請替代兩學分。3. 授課教師尚有喬治城大學法學院 John Dundon 教授。4. 本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。5. 本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。"
114,1,652892001,"歐盟經貿法","洪德欽","四EF","法學院305講堂",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
114,1,651032001,"德文法學名著選讀（六）","林佳和","四D56","法學院304講堂",3.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:碩士班語文課程，博士生選修不計入其畢業學分。"
114,1,651437001,"法文法學名著選讀（三）","吳秦雯","二34C","法學院305講堂",3.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:碩士班語文課程，博士生選修不計入其畢業學分。"
114,1,651547001,"國際智慧財產權法專題研究（二）","沈宗倫","二34","法學院304講堂",2.0,群修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
114,1,961169005,"資訊法專題研究","陳起行、劉定基","未定或彈性","",2.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:週一、週四晚上19:10-22:00。上課日期：7/14(一)、7/17(四)、7/21(一)、7/24(四)、7/28(一)、7/31(四)、8/04(一)、8/07(四)、8/11(一)、8/14(四)、8/18(一)、8/21(四)。"
114,1,961223001,"社會保險法專題研究","張桐銳","二FG","",2.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
114,1,702004001,"心理實驗法","蔡介立","二34","資訊140201",2.0,必修,"心理二",中文,否,學士班,"＠備註:先修：心統。"
114,1,701788001,"演算法","吳怡潔","一D56","應數電腦室",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,702001001,"普通心理學","張葶葶、黃啟泰","五234","研究250105",3.0,必修,"心理一",中文,否,學士班,"＠備註:無"
114,1,702011001,"人類學習與認知","張葶葶","二234","大勇210208",3.0,必修,"心理三",中文,否,學士班,"＠備註:先修：普心。"
114,1,701866001,"傅立葉分析","邱普照","三D56","志希070116",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701872001,"數學專業總整（二）","曾睿彬","未定或彈性","",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:本課程為專題研究課程，欲選課同學請洽應數系辦"
114,1,701886001,"基礎數學專題Ｉ","班榮超","五2","大智190204",1.0,選修,"應數一",中文,否,學士班,"＠備註:無"
114,1,702007001,"心理測驗","游琇婷","四234","人偉講堂",3.0,必修,"心理二",中文,否,學士班,"＠備註:先修普心、心統。"
114,1,702817001,"人事心理學","郭建志","五234","學思040103",3.0,選修,"心理三",中文,否,學士班,"＠備註:無"
114,1,702872001,"實驗室見習","顏怡君","未定或彈性","",2.0,選修,"心理二",中文,否,學士班,"＠備註:實際上課時間配合授課教師安排"
114,1,702894001,"正向心理學","林烘煜","四D56","資訊140106",3.0,選修,"心理三",中文,否,學士班,"＠備註:無"
114,1,702907001,"睡眠異常專題","陳玠文、楊建銘","三567","學思040205",3.0,選修,"心理三",中文,否,學士班,"＠備註:無"
114,1,702928001,"心理學專業總整（二）","郭建志","未定或彈性","",3.0,選修,"心理四",中文,否,學士班,"＠備註:實際上課時間依實驗室教師規定"
114,1,702931001,"眼動與認知導論","蔡介立","四234","",3.0,選修,"心理三",中文,否,學士班,"＠備註:第一堂課必到。"
114,1,782018001,"資料結構","郭桐惟","五234","大仁200101",3.0,群修,"電物學程",中文,否,學士班,"＠備註:無"
114,1,701781001,"拓樸學","陳天進","二D56","志希070116",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701863001,"數據分析在財務上的應用","劉宣谷","二34","資訊140105",2.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701864001,"財務工程導論","劉明郎","四D56","學思040103",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701869001,"組合學導論","符麥克","五D56","志希070116",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701909001,"成為Python數據分析達人的第一堂課","蔡炎龍","未定或彈性","",1.0,選修,"應數一",中文,否,學士班,"＠備註:本課程為磨課師課程, 其中安排二到三次直播，第一次直播在2025年9月1日 (一) 晚上 7:00，詳情請見教學大綱。"
114,1,701942001,"優化理論","陳政輝","二567","",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,702002001,"心理及教育統計學","黃柏僩","二234","學思040202",3.0,必修,"心理一",中文,否,學士班,"＠備註:無"
114,1,702005001,"心理實驗法實驗","蔡介立","二D56","資訊140201",1.0,必修,"心理二",中文,否,學士班,"＠備註:第一堂課必到。"
114,1,702012001,"社會心理學","孫蒨如","三234","人偉講堂",3.0,必修,"心理三",中文,否,學士班,"＠備註:無"
114,1,702769001,"臨床心理學概論","吳治勳","三D56","學思040103",3.0,選修,"心理三",中文,否,學士班,"＠備註:先修：心測、變態。"
114,1,702868001,"臨床神經心理學概論","楊啟正","四234","法學院313信義學堂",3.0,選修,"心理三心理四",中文,否,學士班,"＠備註:本科目內容同「臨床神經心理學」，再次修習視為重複修習。」"
114,1,701868001,"矩陣理論（一）","郭岳承","四234","果夫研討二",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701890001,"密碼學","符麥克","四D56","志希070116",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,701912001,"向量微積分","洪芷漪","四D56","志希070221",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
114,1,702760001,"心理學專業的生涯規劃","郭建志","一78","研究250202",1.0,選修,"心理一",中文,否,學士班,"＠備註:無"
114,1,702768001,"文化心理學","吳庭達","二D56","資訊140106",3.0,選修,"心理三",英文,是,學士班,"＠備註:無"
114,1,702914001,"變態心理學","楊建銘","一567","學思040103",3.0,選修,"心理二",中文,否,學士班,"＠備註:先修：普心。"
114,1,782036001,"工程數學（二）","李傳睿","五D56","研究250201",3.0,群修,"電物學程",中文,否,學士班,"＠備註:無"
114,1,752667001,"文化心理學研究","吳庭達","三D56","逸仙050202",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,752587001,"食物心理學","楊立行","二234","商館260315",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751007001,"實變函數論","陳天進","一567","志希070221",3.0,必修,"應數碩一應數博一",中文,否,碩士班、博士班,"＠備註:一8為實習課"
114,1,751013001,"作業研究","陳政輝","四567","果夫研討一",3.0,群修,"應數碩一應數博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751032001,"高等機率論","陳隆奇","三D5五D","果夫研討一",3.0,群修,"應數碩一應數博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751769001,"拓樸學","陳天進","二D56","志希070116",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751795001,"更新過程導論","洪芷漪","一234","果夫研討一",3.0,選修,"應數碩一應數博一",英文,是,碩士班、博士班,"＠備註:無"
114,1,751797001,"財務工程及金融創新","林士貴","五234","寶來科技廳",3.0,選修,"應數碩一應數博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751821001,"組合學導論","符麥克","五D56","志希070116",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751890001,"密碼學","符麥克","四D56","志希070116",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,752583001,"臨床神經心理學概論","楊啟正","四234","法學院313信義學堂",3.0,選修,"心理碩一心理碩二",中文,否,碩士班,"＠備註:本科目內容同「臨床神經心理學」，再次修習視為重複修習。」"
114,1,752683001,"臨床心理衡鑑（一）","楊啟正","二234","商館260310",3.0,選修,"心理碩一",中文,否,碩士班,"＠備註:無"
114,1,752696001,"睡眠異常專題","陳玠文、楊建銘","三567","學思040205",3.0,選修,"心理碩一",中文,否,碩士班,"＠備註:無"
114,1,752927001,"眼動與認知導論","蔡介立","四234","",3.0,選修,"心理碩一",中文,否,碩士班,"＠備註:第一堂課必到。"
114,1,754003001,"專題討論（一）","陳玠文、陳紹寬、詹銘煥、廖文霖、趙知章","二5","大智190306",1.0,必修,"神科碩一",中文,否,碩士班,"＠備註:無"
114,1,755006001,"固態物理（一）","楊志開","二D五34","研究250308",3.0,必修,"應物碩一",中文,否,碩士班,"＠備註:半導體與實驗物理組必修"
114,1,751015001,"數值方法","曾正男","三234","果夫研討一",3.0,群修,"���數碩一應數博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751757001,"優化理論","陳政輝","二567","",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751796001,"數據分析在財務上的應用","劉宣谷","二34","資訊140105",2.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751798001,"財務工程導論","劉明郎","四D56","學思040103",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751873001,"微分方程式","邱普照","五234","志希070116",3.0,選修,"應數碩一應數博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,751886001,"向量微積分","洪芷漪","四D56","志希070221",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,752001001,"研究方法論","游琇婷","一D56","商館260313",3.0,必修,"心理碩一",中文,否,碩士班,"＠備註:無"
114,1,752634001,"類別學習專題","楊立行","四234","商館260315",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,752636001,"Matlab在認知神經科學實驗的應用","蔡介立","三234","逸仙050203",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:第一堂課必到。"
114,1,752699001,"工商心理學實習","林姿葶","一D56","逸仙050202",3.0,選修,"心理碩二",中文,否,碩士班,"＠備註:無"
114,1,752865001,"幼兒發展與學習","黃啟泰","四78E","商館260310",3.0,選修,"心理碩一心理博一心理碩二心理博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,754010001,"研究方法與實驗設計","陳玠文、陳紹寬、詹銘煥、廖文霖、趙知章","未定或彈性","",1.0,必修,"神科碩一",中文,否,碩士班,"＠備註:詳盡上課時間請依各授課教師之安排。"
114,1,755003001,"計算物理導論","林瑜琤","五D56","慎固800103",3.0,必修,"應物碩一",中文,否,碩士班,"＠備註:計算物理甲組必修"
114,1,751024001,"研究方法Ⅰ","邱普照","一D","志希070221",1.0,必修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751025011,"書報討論Ⅰ","邱普照","一D","志希070221",1.0,必修,"應數碩二",中文,否,碩士班,"＠備註:無"
114,1,751799001,"傅立葉分析","邱普照","三D56","志希070116",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,751835001,"演算法","吳怡潔","一D56","應數電腦室",3.0,選修,"應數碩一",中文,否,碩士班,"＠備註:無"
114,1,752012001,"專題發表演習（一）","楊立行","二1五1","果夫080101",0,必修,"心理碩一",中文,否,碩士班,"＠備註:無"
114,1,752582001,"高等健康心理學","吳治勳","二D56","商館260315",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:非本系臨床組學生須授課教師同意方得選修。"
114,1,752586001,"神經心理復健","楊啟正","五D56","",3.0,選修,"心理碩二",中文,否,碩士班,"＠備註:無"
114,1,752589001,"高等組織心理學","林姿葶","二D56","逸仙050202",3.0,選修,"心理碩一",中文,否,碩士班,"＠備註:無"
114,1,752591001,"心理計量與機器學習專題","黃柏僩","一D56","商館260310",3.0,選修,"心理碩一心理博一",中文,否,碩士班、博士班,"＠備註:須具備統計學基礎知識"
114,1,752617001,"臨床心理學兼職實習（一）","楊啟正","未定或彈性","",3.0,選修,"心理碩二心理博二",中文,否,碩士班、博士班,"＠備註:實際上課時間再與授課老師聯繫安排"
114,1,752619001,"臨床心理學全職實習（一）","楊建銘","未定或彈性","",3.0,選修,"心理博一心理碩二",中文,否,碩士班、博士班,"＠備註:實際上課時間再與授課老師聯繫安排"
114,1,755005001,"量子力學（一）","林瑜琤","四D56","慎固800103",3.0,必修,"應物碩一",中文,否,碩士班,"＠備註:計算物理乙組、半導體與實驗物理組必修"
114,1,755012001,"電動力學","許琇娟","一D56","慎固800103",3.0,必修,"應物碩一",中文,否,碩士班,"＠備註:計算物理乙組、半導體與實驗物理組必修"
114,1,755946001,"專題研究（二）","宋皇志、林瑜琤、許琇娟、彭彥璁、楊志開、蔡尚岳、蕭又新","未定或彈性","",3.0,選修,"應物碩一應物碩二",中文,否,碩士班,"＠備註:本課程不開放線上加選，以加簽方式選課；採彈性授課，上課時間與地點不固定"
114,1,751025001,"書報討論Ⅰ","邱普照","一D","志希070221",1.0,必修,"應數博一",中文,否,博士班,"＠備註:無"
114,1,752010001,"論文發表演習（四）","楊立行","四56","",0.5,必修,"心理博一",中文,否,博士班,"＠備註:無"
114,1,752007001,"論文發表演習（一）","楊立行","四56","果夫080101",0.5,必修,"心理博一",中文,否,博士班,"＠備註:無"
114,1,752008001,"論文發表演習（二）","楊立行","四56","",0.5,必修,"心理博一",中文,否,博士班,"＠備註:無"
114,1,752919001,"認知心理學專題（二）","蔡介立","一D56","果夫080102",3.0,選修,"心理博一",中文,否,博士班,"＠備註:無"
114,1,751028001,"書報討論Ⅲ","邱普照","一D","志希070221",1.0,必修,"應數博二",中文,否,博士班,"＠備註:無"
114,1,752009001,"論文發表演習（三）","楊立行","四56","果夫080101",0.5,必修,"心理博一",中文,否,博士班,"＠備註:無"
114,1,203071001,"領導與外交決策分析","陳秉逵","二234","大勇210202",3.0,必修,"外交三",中文,否,學士班,"＠備註:需先修國際關係"
114,1,203064001,"比較政府與政治","楊雯婷","二D56","綜北270104",3.0,必修,"外交二",中文,否,學士班,"＠備註:無"
114,1,203896001,"永續發展導論","楊文琪","三D56","綜北270204",3.0,選修,"外交一",中文,否,學士班,"＠備註:無"
114,1,203802001,"亞洲安全議題","吳崇涵","一567","綜合270915",3.0,選修,"外交三外交四",英文,是,學士班,"＠備註:無"
114,1,203922001,"國際傳播與國際關係","林碧炤","五34","綜北270201",2.0,選修,"外交三外交四",中文,否,學士班,"＠備註:無"
114,1,203007001,"國際公法","蔡沛倫","三34","綜南270415",2.0,必修,"外交三",中文,否,學士班,"＠備註:不開放外系生修讀，需先修國際關係。"
114,1,203074001,"區域研究—北美國際關係","盧業中","二D56","綜北270301",3.0,群修,"外交三",中文,否,學士班,"＠備註:無"
114,1,203902001,"發展中國家國際關係","柯玉枝","四56","綜北270207",2.0,選修,"外交二外交三",中文,否,學士班,"＠備註:無"
114,1,203916001,"戰略與外交","連弘宜","三56","綜北270201",2.0,選修,"外交三",中文,否,學士班,"＠備註:無"
114,1,203016001,"區域研究—東南亞國際關係","黃奎博","五D56","綜北270203",3.0,群修,"外交三",中文,否,學士班,"＠備註:無"
114,1,203904001,"臺灣安全與東亞戰略情勢","劉蕭翔","五78","綜北270205",2.0,選修,"外交二",中文,否,學士班,"＠備註:無"
114,1,203915001,"爭辯中的人類安全：正義、平等、人道與人權","王韻","四234","綜南270315",3.0,選修,"外交三",英文,是,學士班,"＠備註:無"
114,1,203926001,"比較外交政策","劉德海","四34","綜南270312",2.0,選修,"外交二",英文,是,學士班,"＠備註:無"
114,1,203883001,"模擬國際法庭（二）","陳純一","三FG","法學院308講堂",2.0,選修,"外交三外交四",中文,否,學士班,"＠備註:無"
114,1,253874001,"安全與情報研究","李登科","三D56","綜合270915",3.0,選修,"外交碩一外交博一外交碩二外交博二",中文,否,碩士班、博士班,"＠備註:碩博合開。不收外籍生及陸生。"
114,1,862893001,"種族、宗教、民族主義：全球的暴力與歸屬政治","DeasyRumondang Prisc","五D56","綜南270209",3.0,選修,"國研碩一國研碩二",英文,是,碩士班,"＠備註:與創國、亞太碩合開"
114,1,981907001,"東南亞與國家安全","楊昊","六D5","綜北270306",2.0,選修,"國安碩一國安碩二",中文,否,碩士班,"＠備註:無"
114,1,253050001,"國際組織","蔡沛倫","四234","綜合270915",3.0,群修,"外交碩一外交博一外交碩二外交博二",英文,是,碩士班、博士班,"＠備註:無"
114,1,253054001,"區域研究—歐盟國際關係研究","蘇卓馨","二D56","綜合271112",3.0,群修,"外交碩一外交博一外交碩二外交博二",英文,是,碩士班、博士班,"＠備註:碩博合開，碩班群修，博班選修"
114,1,981013001,"政治經濟學","魏百谷","六678","綜北270204",3.0,群修,"國安碩一國安碩二",中文,否,碩士班,"＠備註:專班群修"
114,1,981939001,"危機處理","林正義","六34","綜合271111",2.0,選修,"國安碩二",中文,否,碩士班,"＠備註:無"
114,1,862894001,"混合政體：東南亞的民主挑戰","DeasyRumondang Prisc","四D56","綜北270206",3.0,選修,"國研碩一國研碩二",英文,是,碩士班,"＠備註:與創國、亞太碩合開"
114,1,253783001,"伊斯蘭與中東安全研究","崔進揆","三234","綜合270918",3.0,選修,"外交碩一外交碩二",英文,是,碩士班,"＠備註:無"
114,1,253045011,"研究方法","張文揚","一D56","綜北270204",3.0,必修,"外交碩一",中文,否,碩士班,"＠備註:碩士班必修。"
114,1,253048001,"區域研究—俄國與東歐國際關係研究","連弘宜","一567","綜合270918",3.0,群修,"外交碩一外交博一外交碩二外交博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,253049001,"國際關係理論","陳秉逵","三234","綜北270306",3.0,必修,"外交碩一外交博一",英文,是,碩士班、博士班,"＠備註:碩士班必修，博士班必修，英語授課"
114,1,253785001,"國際公法研究","陳純一","五34C","綜合270918",3.0,選修,"外交碩一外交博一外交碩二外交博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,253794001,"亞洲安全議題","吳崇涵","一567","綜合270915",3.0,選修,"外交碩一外交碩二",英文,是,碩士班,"＠備註:無"
114,1,260719001,"中國經濟專題研究：制度、創新與經濟績效","劉孟俊","五234","綜合270813",3.0,選修,"東亞碩一東亞博一",中文,否,碩士班、博士班,"＠備註:無"
114,1,260737001,"智庫外交與印太國際政治","楊昊","一567","綜合270813",3.0,選修,"東亞碩一東亞博一",中文,否,碩士班、博士班,"＠備註:無"
